train,val
Q15223_F_129_S,
O00194_T_23_N,
O00194_Q_78_L,
P07199_K_4_Q,
Q6NS38_D_173_A,
Q6NS38_H_236_A,
P13804_R_249_A,
P08172_N_58_A,
P08172_D_103_E,
P08172_Y_206_F,
P08172_N_404_Q,
Q9H9E3_R_729_A,
Q9H9E3_E_764_A,
P16444_E_141_C,
P16444_E_141_D,
P16444_E_141_Q,
P05109_C_42_A,
O00445_S_202_G,
P30038_S_352_A,
Q08499_D_503_N,
Q08499_D_527_R,
Q08499_R_563_D,
P06865_N_115_Q,
P06865_N_157_Q,
P06865_N_295_Q,
P06132_D_86_E,
P06132_D_86_G,
P06132_D_86_N,
P06132_Y_164_F,
Q9BV79_S_85_A,
Q9BV79_Y_94_F,
Q9BV79_I_129_M,
Q9BV79_G_165_S,
Q9BV79_T_170_A,
Q9BV79_W_311_A,
Q9BV79_W_311_L,
Q9BV79_F_324_Y,
O15296_D_39_A,
O15296_E_44_A,
O15296_D_85_A,
O15296_D_602_Y,
O15296_V_603_H,
P07686_R_211_K,
P13639_S_595_A,
P13639_H_599_P,
P13639_H_715_L,
P13639_H_715_M,
P13639_H_715_N,
P13639_H_715_Q,
Q96EY1_H_121_Q,
Q495A1_I_42_A,
Q495A1_I_42_D,
Q6IQ20_Q_158_S,
Q6IQ20_Y_159_S,
Q6IQ20_L_207_F,
Q6IQ20_R_257_A,
Q6IQ20_H_380_R,
P04183_T_163_S,
P78417_C_32_A,
P04180_E_173_A,
P04180_E_173_D,
P04180_E_173_K,
P04180_E_173_L,
P04180_E_173_Q,
Q9Y4U1_H_122_A,
Q9Y4U1_R_206_Q,
Q9Y4U1_R_230_Q,
Q08345_R_105_A,
Q08345_N_211_A,
Q08345_N_211_Q,
Q08345_S_213_A,
Q08345_N_260_Q,
Q08345_K_655_A,
Q08345_G_707_A,
Q08345_Y_740_F,
Q9Y6Y9_C_95_Y,
Q9UQQ1_E_416_A,
Q9BXW9_S_222_A,
Q9BXW9_K_561_R,
Q9BXW9_S_1257_A,
P08069_Y_980_F,
P08069_K_1033_A,
P08069_Y_1280_F,
P08069_Y_1281_F,
Q9UKV8_L_140_W,
Q9UKV8_F_470_V,
Q9UKV8_F_470_W,
Q9UKV8_F_505_V,
Q9UKV8_F_505_W,
Q9UKV8_K_533_A,
Q9UKV8_Q_545_A,
Q9UKV8_K_570_A,
Q9UKV8_D_597_A,
Q9UKV8_Q_633_A,
Q9UKV8_Q_633_R,
Q9UKV8_H_634_P,
Q9UKV8_H_634_A,
Q9UKV8_D_669_A,
Q9UKV8_E_673_A,
Q9UKV8_E_673_G,
Q9UKV8_F_676_A,
Q9UKV8_F_676_I,
Q9UKV8_F_676_M,
Q9UKV8_F_676_R,
Q9UKV8_F_676_Y,
Q9UKV8_F_676_V,
Q9UKV8_H_682_Y,
Q9UKV8_E_683_G,
Q9UKV8_P_700_A,
Q9UKV8_F_704_Y,
Q9UKV8_T_744_Y,
Q9UKV8_H_807_A,
Q9UKV8_H_807_R,
O75509_N_82_Q,
O75509_N_141_Q,
Q9UKV3_D_1093_A,
Q9Y6K1_F_732_A,
P35354_Q_189_N,
P35354_Q_189_R,
P35354_Q_189_V,
P35354_H_193_A,
P35354_Y_371_A,
P35354_S_516_A,
P35354_S_516_T,
P35354_G_519_V,
P35354_C_526_S,
P35354_C_555_S,
P35354_C_561_S,
Q9Y6K9_S_68_A,
Q9Y6K9_S_68_E,
Q9Y6K9_S_85_A,
Q9Y6K9_K_224_R,
Q9Y6K9_K_277_A,
Q9Y6K9_K_285_R,
Q9Y6K9_E_296_A,
Q9Y6K9_V_300_D,
Q9Y6K9_L_301_A,
Q9Y6K9_Q_304_A,
Q9Y6K9_I_307_N,
Q9Y6K9_Y_308_A,
Q9Y6K9_K_309_A,
Q9Y6K9_F_312_A,
Q9Y6K9_F_312_W,
Q9Y6K9_F_312_Y,
Q9Y6K9_Q_313_A,
Q9Y6K9_E_315_Q,
Q9Y6K9_Q_317_A,
Q9Y6K9_Q_317_W,
Q9Y6K9_A_323_D,
Q9Y6K9_L_329_A,
Q9Y6K9_L_329_P,
Q9Y6K9_L_336_A,
P08263_Y_9_F,
P08263_I_71_A,
P08263_I_71_V,
P08263_A_216_H,
P42566_V_154_E,
P42566_W_169_A,
P62993_P_49_L,
P62993_E_89_K,
P62993_S_90_N,
P62993_G_203_R,
P62993_P_206_L,
O76083_H_312_A,
O76083_H_356_A,
O76083_M_425_A,
O76083_I_463_A,
O76083_E_466_A,
O76083_L_480_A,
O76083_Y_484_A,
O76083_F_501_A,
O76083_Q_513_A,
O76083_Q_513_E,
O76083_F_516_A,
Q8NFU3_C_79_A,
Q8NFU3_C_79_S,
P0DJI8_R_33_A,
P0DJI8_R_37_A,
P0DJI8_R_65_A,
P0DJI8_R_80_A,
P0DJI8_H_89_A,
Q92743_S_328_A,
O43809_K_23_R,
O43809_K_29_R,
O43809_E_55_A,
O43809_R_63_S,
O43809_E_81_A,
O43809_F_103_A,
O43809_F_103_W,
O43809_E_154_A,
O43809_Y_158_A,
O43809_Y_160_A,
O43809_L_218_R,
Q9BSA9_R_35_A,
Q9BSA9_F_39_V,
Q9BSA9_S_40_A,
Q9BSA9_D_41_A,
Q9BSA9_D_41_E,
Q9BSA9_D_41_N,
Q9BSA9_I_46_N,
Q9BSA9_V_50_A,
Q9BSA9_L_53_A,
Q9BSA9_I_271_N,
Q9BSA9_L_275_A,
Q9BSA9_L_278_A,
Q15814_R_262_A,
Q9NPJ3_N_50_A,
Q9NPJ3_H_56_A,
Q9NPJ3_D_65_A,
Q9NPJ3_D_65_E,
Q9NPJ3_D_65_N,
Q9NPJ3_S_83_A,
Q8WVQ1_D_112_A,
Q8WVQ1_D_114_A,
Q8WVQ1_S_139_C,
Q8WVQ1_G_152_E,
Q8WVQ1_E_160_Y,
Q8WVQ1_R_163_A,
Q8WVQ1_E_166_Q,
Q8WVQ1_S_168_A,
Q8WVQ1_D_169_N,
Q8WVQ1_D_181_A,
Q8WVQ1_D_182_N,
Q8WVQ1_I_200_C,
Q8WVQ1_S_202_C,
Q8WVQ1_D_205_A,
Q8WVQ1_E_215_Q,
Q8WVQ1_E_246_M,
Q8WVQ1_S_256_C,
Q8WVQ1_C_287_S,
Q8WVQ1_R_301_A,
Q8WVQ1_S_308_C,
Q8WVQ1_A_317_C,
P61978_K_422_R,
P61978_D_424_A,
Q9UI30_L_8_D,
Q9UI30_L_9_D,
Q9UI30_I_113_D,
Q92564_D_250_A,
Q92564_A_274_R,
Q92564_D_280_A,
P52564_S_207_A,
P52564_S_207_E,
P52564_T_211_A,
P52564_T_211_E,
P52565_D_45_A,
P52565_K_99_A,
P52565_D_185_A,
P52565_K_199_A,
Q6PH85_D_211_A,
Q6PH85_A_235_R,
Q6PH85_D_241_A,
Q9HAT8_R_106_A,
Q9HAT8_T_187_A,
Q9HAT8_N_188_A,
Q14203_K_68_A,
Q14203_R_90_E,
Q9UIV1_D_40_N,
Q9UIV1_E_42_Q,
Q9UIV1_E_138_K,
Q9UIV1_M_141_R,
Q9UIV1_T_142_Y,
Q9UIV1_E_149_K,
Q9UIV1_D_161_N,
Q9UIV1_K_203_A,
Q9UIV1_H_225_A,
Q9UIV1_D_230_N,
P27338_C_5_S,
P27338_C_156_S,
P27338_T_158_A,
P27338_C_172_S,
P27338_C_192_S,
P27338_I_199_F,
P27338_C_297_S,
P27338_C_312_S,
P27338_C_365_S,
P27338_H_382_R,
P27338_K_386_M,
P27338_C_389_A,
P27338_C_389_S,
P27338_S_394_A,
P27338_C_397_S,
Q7Z2E3_R_43_A,
Q7Z2E3_K_52_A,
Q7Z2E3_H_274_A,
Q7Z2E3_C_333_A,
Q7Z2E3_C_336_A,
Q8IU85_K_52_A,
P30711_H_176_Q,
P30711_W_234_R,
Q53HL2_R_17_E,
Q53HL2_R_19_E,
Q53HL2_K_20_E,
Q53HL2_K_26_R,
Q53HL2_R_35_E,
Q53HL2_L_46_Y,
Q53HL2_W_70_E,
Q53HL2_F_74_E,
Q53HL2_T_230_A,
Q53HL2_T_230_D,
Q53HL2_T_230_K,
Q53HL2_T_230_V,
Q96JY6_L_80_K,
Q04724_V_486_S,
Q04724_Y_532_H,
Q04724_L_702_S,
Q04724_S_715_P,
Q14781_I_17_F,
O75326_R_267_K,
O75326_D_269_E,
Q86YC2_T_1030_I,
Q9H1Y0_K_130_R,
O14907_K_20_A,
O14907_H_90_A,
P82251_P_482_A,
P82251_P_482_G,
P82251_P_482_S,
P82251_P_482_V,
P82251_P_482_F,
P82251_P_482_I,
P82251_P_482_M,
P82251_P_482_W,
P41180_R_69_E,
P41180_N_102_I,
P41180_T_145_A,
P41180_S_147_A,
P41180_S_170_A,
P41180_Y_218_S,
P41180_E_297_I,
P41180_S_417_L,
P41180_W_458_A,
P41180_C_482_S,
P41180_C_482_Y,
P41181_S_148_A,
P41181_S_148_D,
P41181_S_229_A,
P41181_S_229_D,
P41181_S_231_A,
P41181_S_231_D,
P41181_T_244_A,
P41181_T_244_E,
P41181_S_256_A,
P41181_S_256_D,
P16284_N_52_Q,
P16284_L_74_E,
P16284_N_84_Q,
P16284_K_89_A,
P16284_I_112_E,
P16284_N_151_Q,
P16284_F_188_E,
P16284_I_190_E,
O00189_F_255_A,
O00189_R_283_D,
Q99551_R_162_A,
Q99551_R_169_A,
Q99551_R_202_A,
Q99551_F_243_A,
Q99551_R_251_A,
Q99551_Y_288_A,
Q99551_R_350_A,
Q99551_R_387_A,
Q13303_Y_90_F,
Q96PM5_M_176_E,
Q96PM5_C_186_A,
O95398_L_315_W,
O95398_R_321_K,
O95398_F_342_A,
O95398_F_342_T,
Q14676_R_58_A,
Q14676_S_72_A,
Q14676_N_96_A,
Q14676_G_97_A,
Q14676_T_98_A,
O60218_K_125_L,
O60218_C_299_S,
O60218_V_301_L,
Q9ULV1_S_233_A,
Q9ULV1_S_233_F,
Q9ULV1_Y_250_F,
Q9ULV1_R_253_C,
Q9ULV1_Y_265_A,
Q9ULV1_Y_269_A,
Q9ULV1_E_341_A,
Q9ULV1_D_371_A,
Q9ULV1_Y_378_A,
Q9ULV1_N_381_A,
Q9ULV1_L_399_F,
Q9ULV1_S_418_N,
Q9ULV1_Y_444_A,
Q9ULV1_Y_444_F,
Q9ULV1_Y_455_A,
Q9ULV1_E_458_A,
Q9ULV1_E_477_A,
Q9ULV1_K_480_A,
Q9ULV1_W_494_L,
Q9ULV1_W_496_A,
O94762_D_157_A,
O94762_R_550_A,
O94762_H_552_A,
O94762_L_556_E,
O94762_E_584_A,
O94762_E_584_D,
O94762_Y_597_A,
O94762_K_598_E,
O94762_L_602_D,
O94762_L_602_E,
O94762_K_603_E,
O94760_L_30_A,
O94760_E_78_A,
O94760_L_271_G,
O15554_T_250_S,
O15554_V_275_A,
Q9ULV8_Y_244_A,
Q9ULV8_Y_244_F,
Q9ULV8_R_264_A,
Q9ULV8_P_265_L,
Q9ULV8_S_266_A,
Q9ULV8_T_268_A,
Q9ULV8_G_276_E,
O94768_K_62_A,
P19544_H_343_A,
P19544_R_366_A,
P19544_R_372_A,
P19544_R_394_A,
P19544_R_394_S,
Q13415_R_720_Q,
Q8IU60_E_147_Q,
Q8IU60_E_148_Q,
P07333_L_301_S,
P07333_D_802_V,
P07333_Y_809_F,
P04406_M_46_L,
P04406_M_105_L,
P04406_C_152_S,
P04406_C_156_S,
P04406_W_196_F,
P04406_L_245_M,
P04406_C_247_S,
P04406_E_250_M,
P04406_Y_320_F,
Q8TF76_E_492_A,
Q8TF76_K_511_A,
Q8TF76_H_651_A,
Q8TF76_D_707_L,
Q8TF76_D_709_N,
Q8TF76_G_713_F,
Q8TF76_D_716_L,
Q8IWE5_G_828_D,
Q8IWE5_R_830_D,
Q8IWE5_R_831_A,
Q8IWE5_C_869_D,
Q13418_H_99_D,
Q13418_E_359_K,
P11172_D_312_N,
P04439_N_110_Q,
P04439_S_156_C,
P04439_T_158_K,
P14416_C_126_S,
P11177_E_259_A,
P11177_E_259_Q,
P11177_E_262_A,
P11177_E_262_Q,
P11177_E_264_A,
P11177_E_264_Q,
P11177_D_319_A,
P11177_D_319_N,
P61769_D_79_P,
P61769_W_80_G,
P61769_W_80_V,
Q6P988_S_232_A,
Q155Q3_D_648_A,
Q155Q3_F_651_A,
Q155Q3_K_655_A,
Q9NZI5_L_378_A,
Q9NZI5_T_380_A,
Q9NZI5_Q_385_A,
Q9NZI5_C_421_A,
Q9NZI5_R_427_A,
Q9NZI5_R_427_Q,
Q9NZI5_K_428_A,
Q9NZI5_R_430_A,
Q15782_S_143_D,
Q15782_I_145_E,
Q7L2H7_L_350_P,
Q7L2H7_L_354_P,
Q7L2H7_L_361_P,
Q7L2H7_V_364_P,
Q13573_E_66_A,
Q13573_E_66_R,
Q13573_M_76_A,
Q13572_K_18_A,
Q13572_H_58_A,
Q13572_K_59_A,
Q13572_R_106_A,
Q13572_K_157_A,
Q13572_H_162_Q,
Q13572_G_163_A,
Q13572_G_163_P,
Q13572_H_167_A,
Q13572_H_167_Q,
Q13572_Q_188_A,
Q13572_H_193_A,
Q13572_K_199_A,
Q13572_R_212_A,
Q13572_S_214_A,
Q13572_L_215_A,
Q13572_D_281_A,
Q13572_D_295_A,
Q13572_N_297_A,
Q13572_N_297_L,
Q13572_N_297_D,
Q13572_G_301_A,
P47871_W_36_A,
P47871_D_63_A,
P47871_Y_65_A,
P47871_Q_113_A,
P47871_Q_113_N,
P47871_Q_113_C,
P47871_Q_113_E,
P47871_V_130_C,
P47871_A_135_P,
P47871_Y_145_A,
P47871_Y_149_A,
P47871_L_198_A,
P47871_R_201_D,
P47871_Y_202_A,
P47871_D_208_Q,
P47871_D_209_C,
P47871_L_210_C,
P47871_W_215_L,
P47871_Q_232_L,
P47871_Y_233_A,
P47871_K_286_L,
P47871_E_290_A,
P47871_C_294_A,
P47871_C_294_S,
P47871_W_295_A,
P47871_W_295_H,
P47871_W_304_Q,
P47871_S_350_A,
P47871_T_353_A,
P47871_L_382_A,
P47871_L_386_F,
Q8NE71_K_342_M,
Q8NE71_Q_367_E,
Q8NE71_G_454_D,
Q8NE71_E_477_Q,
Q8NE71_H_506_L,
Q8NE71_K_664_M,
Q8NE71_Q_695_E,
Q8NE71_G_745_D,
Q8NE71_E_768_Q,
Q8NE71_H_797_L,
Q92793_D_1116_R,
Q92793_F_1126_A,
Q92793_N_1162_E,
Q92793_N_1162_R,
Q92793_W_1165_A,
Q92793_K_1170_E,
Q92793_S_1179_I,
Q92793_K_1180_E,
Q92793_E_1183_R,
O00231_S_14_A,
O00231_S_79_A,
O00231_S_272_A,
O95484_N_38_S,
O95484_A_43_S,
O95484_V_45_N,
O95484_S_53_N,
P01911_D_181_N,
P01911_L_213_H,
P01911_E_216_K,
Q9HCI7_H_64_Y,
P17028_K_286_A,
P17028_R_290_A,
P45983_K_55_D,
P45983_T_183_A,
P45983_Y_185_F,
Q15257_D_185_A,
Q15257_A_239_D,
Q15257_G_240_D,
Q15257_V_244_D,
Q15257_E_305_A,
Q15257_V_316_D,
Q15257_G_325_D,
Q15257_M_329_D,
Q15257_K_337_G,
Q9BYJ9_Y_397_A,
Q9BYJ9_D_401_N,
Q9BYJ9_W_411_A,
Q9BYJ9_W_465_A,
Q9BYJ9_W_470_A,
Q9BYJ9_R_506_A,
P34925_K_364_A,
P34925_N_484_F,
P34925_A_485_G,
Q96C23_H_107_A,
Q96C23_H_176_A,
Q96C23_E_307_A,
Q9H9Z2_W_46_A,
Q9H9Z2_F_55_A,
Q9H9Z2_F_73_A,
Q9H9Z2_H_147_A,
Q9H9Z2_H_169_A,
P18440_R_64_A,
P18440_R_64_M,
P18440_R_64_Q,
P18440_R_64_K,
Q96I25_D_319_A,
Q96I25_D_319_K,
Q96I25_R_375_A,
Q96I25_Y_376_A,
Q96I25_F_377_A,
O00308_K_498_R,
O00308_H_500_K,
O00308_C_838_A,
O95372_S_122_A,
Q9BVI0_C_96_S,
Q9BVI0_W_97_A,
Q9BVI0_C_100_S,
Q9BVI0_Y_103_A,
P21796_E_73_Q,
P21796_S_193_A,
P21796_S_193_E,
Q9Y657_W_72_A,
Q9Y657_W_72_R,
Q9Y657_Y_98_R,
Q9Y657_S_109_A,
Q9Y657_S_124_A,
Q9Y657_F_141_A,
Q9Y657_E_142_A,
Q9Y657_Y_170_A,
Q9Y657_Y_177_A,
Q9Y657_D_184_A,
Q9Y657_D_184_R,
Q9Y657_D_189_A,
Q9Y657_D_189_R,
Q9Y657_F_251_R,
Q9UL25_T_33_N,
Q9UL25_Q_78_L,
P18848_K_311_R,
P49841_R_96_A,
P49841_L_128_A,
P56696_E_123_G,
P56696_H_124_G,
P56696_Q_125_G,
P56696_E_126_G,
P56696_S_205_G,
P56696_Q_210_G,
P56696_R_213_G,
P56696_R_216_G,
P56696_K_261_G,
P56696_D_262_G,
P56696_D_266_G,
P56696_S_268_G,
P56696_D_272_G,
P56696_D_288_G,
P56696_T_290_V,
P56696_H_292_G,
P56696_L_295_V,
P56696_V_298_T,
Q9BRQ3_H_156_A,
Q9BRQ3_E_189_A,
Q9BRQ3_E_193_A,
P0DMV9_K_561_R,
P0DMV8_D_10_A,
P0DMV8_K_77_Q,
P0DMV8_K_77_R,
P0DMV8_D_199_A,
P0DMV8_K_561_R,
Q00722_Q_52_A,
Q6IQ55_K_50_E,
Q6IQ55_K_50_A,
Q6IQ55_K_143_E,
Q6IQ55_K_143_A,
Q6IQ55_D_163_A,
Q6IQ55_R_181_E,
Q6IQ55_R_181_A,
Q6IQ55_A_184_E,
Q6IQ55_A_184_G,
P52597_W_20_A,
P52597_E_84_A,
P52597_R_116_A,
P52597_F_120_A,
P52597_K_150_A,
P52597_F_156_A,
P52597_K_173_A,
P52597_H_178_A,
P52597_R_179_A,
P52597_Y_180_A,
P52597_E_182_A,
P52597_F_184_A,
Q9NQC7_C_601_A,
Q9NQC7_C_601_S,
Q9NQC7_L_622_D,
Q9NQC7_H_871_N,
Q92888_Y_487_F,
Q92888_Y_738_F,
P14384_E_277_A,
P14384_E_277_Q,
P14384_E_281_Q,
Q6ZW76_D_450_K,
Q6ZW76_I_455_E,
Q6ZW76_E_466_K,
Q6ZW76_L_471_E,
Q6ZW76_F_472_E,
Q6ZW76_K_477_E,
Q9H1D0_R_510_E,
Q9H1D0_Q_523_A,
Q9H1D0_D_582_A,
Q9H1D0_A_606_T,
P60033_K_116_E,
P60033_I_119_A,
P60033_K_121_E,
P60033_K_124_E,
P60033_F_126_A,
P60033_K_144_E,
P60033_K_148_E,
P60033_F_186_A,
P60033_K_187_E,
P60033_E_188_K,
P60033_E_188_Q,
P60033_D_196_E,
P60033_D_196_K,
P60033_D_196_Q,
P60033_D_196_R,
P60033_E_219_A,
P60033_E_219_Q,
Q15027_S_14_A,
Q15027_S_29_A,
Q15027_K_274_N,
Q15027_S_277_A,
Q15027_F_280_A,
Q15027_F_280_E,
Q15027_F_280_W,
Q15027_T_289_A,
Q15027_S_358_A,
Q15027_R_448_Q,
Q15027_T_461_A,
Q15027_S_568_A,
Q15027_T_711_A,
Q15027_Y_712_F,
O00541_F_327_R,
O00541_I_347_R,
O00541_R_380_W,
O00541_W_397_R,
Q9Y2V2_H_76_Q,
P78318_R_155_E,
P78318_K_158_D,
P78318_Y_162_D,
P78318_E_214_R,
Q92993_L_254_A,
Q92993_L_257_A,
Q92993_G_380_A,
P22301_R_42_A,
P04083_S_34_A,
P04083_S_45_A,
P22303_D_206_N,
P22303_S_234_A,
P22303_E_365_A,
P22303_D_435_N,
P22303_H_478_A,
Q6IMN6_I_1048_R,
Q6IMN6_D_1078_A,
Q6IMN6_E_1084_A,
Q6IMN6_I_1091_S,
Q6IMN6_W_1114_S,
Q6IMN6_Y_1122_S,
Q5SQI0_Q_58_A,
Q5SQI0_S_61_A,
Q5SQI0_I_64_A,
Q5SQI0_R_69_A,
Q5SQI0_K_102_A,
Q5SQI0_F_105_A,
Q5SQI0_V_106_A,
Q5SQI0_L_107_A,
Q5SQI0_D_108_A,
Q5SQI0_D_109_A,
Q5SQI0_D_109_R,
Q5SQI0_E_111_A,
Q5SQI0_E_111_R,
Q5SQI0_E_115_A,
Q5SQI0_E_117_A,
Q5SQI0_C_120_A,
Q5SQI0_C_120_S,
Q5SQI0_D_157_E,
Q5SQI0_D_157_N,
Q5SQI0_R_158_A,
Q5SQI0_N_182_A,
Q5SQI0_F_183_A,
Q9GZL7_S_76_L,
Q9GZL7_E_78_A,
Q8TCG1_N_230_E,
Q8TCG1_R_522_D,
Q8TCG1_L_533_E,
Q9Y6J6_K_75_H,
P0C870_C_47_A,
P0C870_H_178_A,
P0C870_D_180_A,
P0C870_H_277_A,
Q14318_D_149_N,
Q14318_D_151_N,
P62987_K_48_R,
P62987_K_63_R,
P62987_S_65_A,
P62987_S_65_D,
P62987_H_68_G,
P62987_R_72_G,
P62987_R_72_K,
P62987_R_74_G,
P62987_R_74_K,
P62987_G_76_A,
O95396_C_365_A,
O95396_C_412_A,
O95396_K_413_R,
O95396_L_414_K,
O95396_G_415_A,
O95396_N_416_V,
O95396_D_417_R,
O95396_D_417_T,
O95396_P_458_G,
Q92956_Y_61_A,
Q92956_Y_61_F,
O94925_Y_249_A,
O94925_S_286_A,
O94925_K_289_A,
O94925_F_318_Y,
O94925_L_321_A,
O94925_F_322_S,
O94925_L_323_A,
O94925_Y_394_A,
O94925_Y_394_L,
O94925_Y_466_A,
P43220_L_32_A,
P43220_Y_69_A,
P43220_Y_88_A,
P43220_L_89_A,
P43220_P_90_A,
P43220_R_121_A,
P43220_E_127_A,
P43220_E_128_A,
P43220_E_128_Q,
P43220_R_176_Q,
P43220_I_317_C,
P43220_S_352_A,
P43220_T_355_A,
P43220_G_361_C,
O14732_D_104_N,
O43741_H_235_A,
Q92794_C_543_G,
Q92794_K_545_A,
Q92794_G_657_E,
Q92794_I_727_E,
Q92794_H_732_D,
P22234_H_303_Y,
P22234_S_332_A,
P22234_G_334_A,
P22234_S_400_A,
P04792_S_15_D,
P04792_S_82_D,
Q9NZD2_I_45_N,
Q9NZD2_D_48_V,
Q9NZD2_N_52_I,
Q9NZD2_K_55_I,
Q9NZD2_W_96_A,
Q9NZD2_W_96_F,
Q9NZD2_F_103_S,
Q9NZD2_L_136_R,
Q9NZD2_H_140_L,
Q9NZD2_F_148_S,
Q9NZD2_L_165_R,
Q9NZD2_F_183_S,
Q9NZD2_Y_207_L,
P30838_C_244_S,
Q9UK80_C_221_A,
P04155_C_82_S,
Q9HAW0_R_110_A,
Q9HAW0_C_361_A,
Q9HAW0_C_361_D,
O75689_C_21_A,
O75689_C_24_A,
O75689_R_149_C,
O75689_R_273_C,
Q14449_K_140_A,
Q14449_E_245_G,
Q14449_Q_246_S,
Q14449_K_252_A,
Q14449_G_299_N,
Q14449_Q_348_A,
Q14449_N_349_A,
Q9H269_A_669_D,
Q9H269_R_725_E,
P35670_H_1069_A,
P35670_H_1069_C,
Q8IW75_N_221_A,
Q8IW75_N_233_A,
Q8IW75_N_267_A,
Q8IW75_R_302_A,
Q8IW75_R_302_E,
Q8IW75_D_305_C,
Q8IW75_T_365_R,
Q8IW75_A_369_P,
P23435_Y_122_A,
P23435_R_124_A,
P23435_D_147_A,
Q8WY64_Y_265_A,
Q8WY64_T_269_R,
Q8WY64_C_387_A,
Q8WY64_V_389_R,
Q8WY64_L_415_E,
Q96RI1_K_289_R,
Q96RI1_E_291_A,
Q96RI1_K_353_R,
Q96RI1_R_455_S,
Q96RI1_T_456_A,
Q96RI1_K_474_R,
P46937_W_199_A,
P46937_P_202_A,
Q96PN6_K_95_A,
Q96PN6_R_176_A,
P07948_K_275_A,
P07948_K_275_L,
P07948_K_275_R,
P07948_D_346_A,
P07948_E_353_A,
P07948_D_498_A,
P07948_D_499_A,
Q8N3J5_D_298_A,
P11387_K_532_A,
P11387_K_532_R,
P11387_Y_723_F,
Q16774_S_2_L,
Q16774_G_3_A,
Q16774_L_25_P,
Q16774_V_91_M,
Q16774_R_96_H,
Q16774_R_116_Q,
Q16774_S_121_F,
Q16774_S_186_Y,
Q02880_E_482_Q,
Q02880_S_485_A,
Q02880_R_508_E,
Q02880_K_510_E,
Q02880_R_515_Q,
P51159_L_70_P,
P51159_A_76_V,
P51159_Q_78_L,
A8MW95_E_173_L,
A8MW95_N_187_L,
A8MW95_A_190_L,
A8MW95_A_197_L,
A8MW95_E_208_L,
A8MW95_H_211_L,
A8MW95_Y_215_L,
A8MW95_Q_222_L,
A8MW95_R_243_L,
P33764_C_30_A,
P33764_C_68_A,
P33764_C_81_A,
Q8IXH7_R_291_Q,
Q8IXH7_K_315_M,
Q8IXH7_K_371_M,
Q8IXH7_K_372_M,
Q8IXH7_K_374_M,
Q8IXH7_K_384_M,
Q8IXH7_K_388_M,
Q8IXH7_R_419_Q,
Q8IXH7_R_506_Q,
P11766_R_115_A,
P11766_R_115_D,
Q9H9S0_F_102_A,
Q9H9S0_L_122_A,
Q9H9S0_Q_124_A,
Q9H9S0_M_125_A,
Q9H9S0_Y_136_A,
Q9H9S0_K_137_A,
Q9H9S0_K_140_A,
Q9H9S0_T_141_A,
Q9H9S0_Q_144_A,
Q9H9S0_N_145_A,
Q9H9S0_R_147_A,
Q9H9S0_M_148_A,
Q9H9S0_K_151_A,
Q9UNA0_E_411_A,
Q9H9S5_D_362_A,
Q8N6P7_K_58_A,
Q8N6P7_Y_60_A,
Q8N6P7_Y_60_R,
P36888_Y_589_F,
P36888_Y_591_F,
P36888_Y_599_F,
P36888_K_644_A,
Q8IUH5_Y_67_A,
Q8IUH5_E_89_A,
Q8IUH5_N_100_A,
Q8IUH5_D_122_A,
Q8IUH5_W_130_A,
P50213_E_152_A,
P50213_Y_153_F,
P50213_K_169_A,
P50213_K_200_A,
P50213_N_202_A,
P50213_D_208_A,
P50213_Y_255_A,
P36406_C_34_A,
P36406_H_53_A,
P36404_L_3_A,
P36404_L_3_D,
P36404_L_4_A,
P36404_L_4_D,
P36404_I_6_R,
P36404_L_7_A,
P36404_L_7_D,
P36404_T_30_N,
P36404_T_47_A,
P36404_F_50_A,
P36404_Q_70_L,
P36404_Y_76_A,
P36404_Y_80_A,
P49356_W_102_T,
P49356_D_200_N,
P49356_G_249_V,
P49356_G_349_S,
Q06418_I_99_R,
Q14865_K_336_A,
Q14865_K_336_R,
O60939_C_55_A,
O60939_C_55_S,
Q8WXI8_E_173_Q,
Q8WXI8_D_175_N,
Q9UBQ0_D_8_A,
Q9UBQ0_N_39_A,
Q9UBQ0_N_39_D,
Q9UBQ0_D_62_A,
Q9UBQ0_D_62_N,
Q9UBQ0_H_86_A,
Q9UBQ0_V_90_D,
Q9UBQ0_I_91_D,
Q9UBQ0_H_117_A,
Q9UBQ0_L_152_E,
O95718_Y_185_A,
P22681_S_80_D,
P22681_P_82_A,
P22681_D_229_Q,
P22681_E_240_S,
P22681_R_294_K,
P22681_G_306_E,
P22681_Y_371_F,
P22681_C_381_A,
Q13546_S_25_D,
Q13546_K_45_A,
Q13546_S_161_A,
Q13546_S_161_E,
Q13546_K_599_R,
O95716_T_86_A,
O95716_T_86_E,
Q96J02_C_871_A,
Q07075_T_356_V,
Q07075_R_887_A,
Q9UH99_L_536_D,
Q9UH99_D_542_N,
Q9UH99_C_563_A,
Q9UH99_A_603_E,
Q9UH99_G_609_D,
Q9UH99_H_628_A,
Q9UH99_S_641_E,
Q9UH99_Y_703_E,
Q9UH99_Y_707_F,
P13725_C_74_S,
Q504Y3_W_30_A,
Q504Y3_W_30_V,
Q504Y3_W_30_L,
Q504Y3_W_30_M,
Q504Y3_W_30_G,
Q504Y3_W_30_S,
Q504Y3_W_30_T,
Q504Y3_W_30_N,
Q504Y3_W_30_Q,
Q504Y3_W_30_C,
Q504Y3_W_30_D,
